"id_empresa","provincia","cod_letra","des_letra","cod_sector","des_sector","cod_tamano","des_tamano","cod_sector_tic","cod_tamano_tic","k","f_exp","tic1_1","tic1_2","tic1_3a","tic1_3b","tic1_3c","tic1_3d","tic2_1","tic2_2","tic2_2_1a","tic2_2_1b","tic2_2_1c","tic2_2_2","tic2_3","tic2_3_1a","tic2_3_1b","tic2_4","tic2_5_pers_ocup_h","tic2_5_pers_ocup_m","tic2_5_pers_ocup_internet_h","tic2_5_pers_ocup_internet_m","tic2_6a","tic2_6b","tic2_6c","tic2_6d","tic2_6e","tic2_6f","tic2_6g","tic2_6h","tic2_6i","tic2_6j","tic2_6k","tic2_7a","tic2_7b","tic2_7c","tic2_7d","tic2_8","tic2_8_1","tic2_8_2a","tic2_8_2b","tic2_8_2c","tic2_8_2d","tic2_8_2e","tic2_8_2f","tic2_8_2f_e","tic2_9","tic2_10","tic2_11","tic3_1","tic3_1_1_ventas","tic3_1_1_ventas_x_internet","tic3_1_1_ventas_x_internet_pais","tic3_1_1_ventas_x_internet_extranjero","tic3_1_2a","tic3_1_2b","tic3_1_2c","tic3_1_2d","tic3_1_2e","tic3_1_2f","tic3_1_2g","tic3_1_2g_e","tic3_2","tic3_2_1_compras","tic3_2_1_compras_x_internet","tic3_2_1_compras_x_internet_pais","tic3_2_1_compras_x_internet_extranjero","tic4_1a","tic4_1b","tic4_1c","tic4_1d","tic4_1e","tic4_1f","tic4_1_1_pers_ocup_h","tic4_1_1_pers_ocup_m","tic4_1_1_pers_ocup_usa_disp_h","tic4_1_1_pers_ocup_usa_disp_m","tic4_2a","tic4_2b","tic4_2c","tic4_2d","tic4_2e","tic4_3","tic4_3_1a","tic4_3_1b","tic4_4a","tic4_4b","tic4_4c","tic4_4d","tic4_4e","tic4_4f","tic4_4g","tic4_4h","tic5_1a","tic5_1b","tic5_1c","tic5_1d","tic5_1e","tic5_1f","tic5_1g","tic5_1h","tic6_1","tic6_1_1_pers_ocup_h","tic6_1_1_pers_ocup_m","tic6_1_1_pers_ocup_especialista_h","tic6_1_1_pers_ocup_especialista_m","tic6_2a","tic6_2b","tic6_2c","Año"
"14831652099",17,"H","Transporte y almacenamiento",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,24690,53,0,10,37,1,1,2,2,1,"2",1,1,2,2,34,35,32,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"",1,1,1,2,41124565,,,,1,2,2,2,2,2,2,"",2,39537673,,,,25,35,0,30,0,0,34,35,32,34,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,34,35,1,0,2,1,2,2016
"14850265098",9,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,2,,,,,,1,1,2,2,1,"1",2,,,2,34,6,12,6,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,"",1,1,1,2,5159677,,,,1,2,1,1,1,2,2,"",2,4119836,,,,11,7,0,0,0,0,34,6,12,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,34,6,,,2,2,2,2018
"14850265098",9,"C","Industrias manufactureras",1,"Manufactura",4,"Mediana Empresa B",1,1,1,1,2,,,,,,1,1,2,1,2,"4",2,,,2,34,5,7,5,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,"",2,2,1,2,2373285,,,,1,2,2,2,2,2,2,"",2,2095384,,,,12,2,0,0,0,2,34,5,7,5,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,34,5,,,2,2,1,2016
"44371671096",9,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,13598,0,0,0,100,1,1,2,2,1,"3",2,,,2,34,1,34,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,,,,,,,,"",2,2,2,2,7924152,,,,1,2,2,2,2,2,2,"",2,7196019,,,,11,2,0,0,0,0,34,1,11,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,34,1,,,2,2,1,2017
"44387604097",9,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,2,,,,,,1,1,1,2,2,"5",1,2,1,2,34,16,10,12,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,"",1,1,1,1,6228244,0,100,,2,2,2,2,2,2,2,"",2,,,,,14,6,0,20,10,0,34,16,20,16,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1,34,16,0,1,2,2,2,2018
"46572341097",9,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,2,,,,,,1,1,2,2,1,"3",2,,,2,34,11,2,7,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,,,,,,,,"",2,2,1,2,8959835,,,,1,2,2,2,2,2,2,"",2,8080366,,,,4,5,0,0,0,1,34,11,2,7,1,1,2,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,34,11,,,2,2,2,2018
"46584154179",17,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,2,,,,,,1,1,2,2,1,"3",1,1,2,2,34,6,5,5,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,,,,,,,,"",2,2,1,2,8948254,,,,1,1,1,1,1,1,2,"",1,8148374,100,100,,9,1,0,2,0,10,34,6,5,5,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,1,2,34,6,,,2,2,1,2018
"46620998176",17,"Q","Actividades de atención de la salud humana y de asistencia social",5,"Servicios",4,"Mediana Empresa B",3,1,1,3.53861605418351,1,14908,12,0,0,88,1,1,2,2,1,"3",2,,,2,34,56,31,53,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,2,2,"",2,2,1,2,,,,,2,2,1,1,2,2,2,"",2,1510768,,,,50,2,0,10,8,4,34,56,30,53,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,34,56,2,0,2,2,1,2018
"46621605097",9,"Q","Actividades de atención de la salud humana y de asistencia social",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,1725,100,0,0,0,1,1,2,2,1,"1",2,,,2,34,115,32,64,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,,,,,,,,"",1,2,1,2,5323631,,,,1,2,2,2,2,2,2,"",2,2967497,,,,72,5,0,0,0,0,34,115,33,45,2,1,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,34,115,1,1,2,2,1,2016
"46879101077",7,"Q","Actividades de atención de la salud humana y de asistencia social",5,"Servicios",4,"Mediana Empresa B",3,1,1,1,1,65378,100,0,0,0,1,1,1,2,2,"2",2,,,2,34,87,31,87,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,"",2,2,1,2,3685733,,,,2,2,2,2,2,2,1,"NO TIENE PLATAFORMA PARA VENTAS EN LINEA",1,1697573,10,100,0,79,2,0,0,30,13,34,87,31,87,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,34,87,1,0,1,1,2,2016
"46966977078",7,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,7213,100,0,0,0,1,1,1,2,1,"2",1,2,1,2,34,61,4,8,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,,,,,"",1,2,2,2,15483846,,,,1,1,1,1,2,2,2,"",2,14699572,,,,6,2,0,0,0,0,34,61,4,4,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,34,61,,,2,2,1,2018
"47057883231",23,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,20001,100,0,0,0,1,1,2,2,1,"3",2,,,2,34,16,6,5,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,"",2,2,1,2,17152041,,,,1,2,2,2,2,2,2,"",2,17320371,,,,9,0,0,0,0,1,34,16,6,5,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,34,16,,,2,2,1,2017
"47268900175",17,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,3651,79,0,0,21,1,1,2,2,1,"2",2,,,2,34,26,15,18,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,,,,,,,,"",2,2,2,2,16800190,,,,2,2,2,1,2,1,2,"",2,16267605,,,,23,8,0,0,0,8,34,26,15,16,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,34,26,1,0,2,2,1,2018
"13655827077",7,"D","Suministro de electricidad, gas, vapor y aire acondicionado",5,"Servicios",3,"Mediana Empresa A",3,1,1,3.627906977,2,,,,,,1,1,2,1,2,"2",2,,,2,34,2,4,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,,,,,,,,"",2,2,1,2,1334329,,,,1,2,2,2,2,2,2,"",2,692264,,,,6,0,0,0,0,0,34,2,4,2,2,1,2,2,2,2,,,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,34,2,,,2,2,1,2016
"13704972096",9,"H","Transporte y almacenamiento",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,2201,100,0,0,0,1,1,2,1,2,"2",2,,,2,34,8,23,8,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,"",2,2,1,2,6727890,,,,1,2,2,1,1,2,2,"",2,5600469,,,,22,4,0,0,0,2,34,8,23,8,1,1,1,2,2,2,,,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,34,8,1,0,2,2,1,2017
"13705927094",17,"K","Actividades financieras y de seguros",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,3228,38,0,30,32,1,1,2,2,1,"3",1,1,1,2,34,38,34,38,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,"",1,2,1,2,6029897,,,,1,2,2,2,2,2,2,"",1,6678154,76,100,0,53,18,0,0,0,21,34,38,33,38,1,1,2,2,1,2,,,1,2,2,1,1,1,1,2,1,1,2,2,1,1,2,2,1,34,38,1,1,2,2,1,2018
"13710217097",9,"I","Actividades de alojamiento y de servicio de comidas",5,"Servicios",3,"Mediana Empresa A",3,1,1,12.97236393,2,,,,,,1,1,2,1,2,"2",2,,,2,34,10,3,4,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,,,,,,,,"",2,2,2,2,1128756,,,,2,1,2,1,2,2,1,"LA ACTIVIDAD DE LA EMPRESA NO LO PERMITE",2,677312,,,,13,1,0,2,0,0,34,10,34,10,2,1,1,2,2,2,,,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,34,10,,,2,2,1,2016
"13739985123",12,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,12118,100,0,0,0,1,1,2,1,2,"3",2,,,2,34,22,0,5,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,"",2,2,1,2,8395126,,,,2,1,1,2,2,2,2,"",2,8005437,,,,12,0,0,0,0,16,34,22,5,7,1,1,1,2,1,2,,,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,34,22,,,2,2,1,2016
"13741076122",12,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",4,"Mediana Empresa B",2,1,1,1,2,,,,,,1,1,2,1,1,"2",2,,,2,34,10,8,7,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,"",2,2,2,2,4821979,,,,1,2,2,2,2,2,2,"",2,4100540,,,,15,2,0,0,0,0,34,10,8,7,1,1,1,2,2,2,,,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,34,10,1,0,2,2,1,2017
"13824592173",17,"M","Actividades profesionales, científicas y técnicas",5,"Servicios",3,"Mediana Empresa A",3,1,1,15.23548444,2,,,,,,1,1,2,2,1,"3",2,,,2,34,18,5,9,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,"",2,2,1,2,1499321,,,,1,2,2,2,2,2,2,"",2,3027052,,,,15,3,0,0,0,15,34,18,5,9,2,1,2,2,2,2,,,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,34,18,,,2,2,1,2016
"13827196171",5,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,3671,100,0,0,0,1,1,2,1,2,"2",2,,,2,34,8,20,7,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,,,,,,,,"",2,2,1,2,7214291,,,,1,1,2,2,2,2,2,"",2,6611792,,,,15,3,13,0,0,0,34,8,16,7,1,1,1,1,2,2,,,1,1,1,1,2,1,2,1,1,1,2,2,1,1,2,2,2,34,8,,,2,2,1,2017
"13829034179",17,"C","Industrias manufactureras",1,"Manufactura",4,"Mediana Empresa B",1,1,1,1,1,22728,100,0,0,0,1,1,2,2,1,"4",2,,,2,34,52,6,7,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,"",2,2,2,2,4928852,,,,2,2,2,2,2,1,2,"",2,3675066,,,,11,2,0,0,0,5,34,52,6,7,2,1,1,2,2,2,,,1,2,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,34,52,,,2,2,1,2017
"13850439235",23,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,2,,,,,,1,1,1,2,1,"4",2,,,2,34,7,20,7,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,,,,,,,,"",2,2,2,2,6904945,,,,2,1,2,2,2,2,2,"",2,6508957,,,,18,2,0,0,0,0,34,7,20,7,2,1,1,2,1,2,,,1,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,34,7,,,2,2,1,2017
"14637113152",22,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,2,,,,,,1,1,2,1,2,"2",2,,,2,34,7,12,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,"",2,2,2,2,10156716,,,,1,2,2,2,2,2,2,"",2,9365664,,,,7,3,0,0,14,0,34,7,17,5,2,1,1,2,2,2,,,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,34,7,,,2,2,1,2017
"14668798013",1,"H","Transporte y almacenamiento",5,"Servicios",4,"Mediana Empresa B",3,1,1,6.017291066282421,1,18539,100,0,0,0,1,1,2,2,1,"3",1,1,2,1,34,12,14,0,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,2,"",2,2,1,2,2095483,,,,1,2,2,2,2,2,2,"",2,1303055,,,,21,8,0,0,0,15,34,12,25,0,2,1,2,1,2,2,,,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,34,12,,,2,2,1,2017
"14705537098",9,"F","Construcción",4,"Construcción",5,"Grande Empresa",1,2,1,1,2,,,,,,1,1,2,2,1,"2",2,,,2,34,7,6,7,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,"",1,2,1,2,13065759,,,,1,2,2,2,2,2,2,"",2,10179239,,,,8,4,0,0,0,1,34,7,6,7,2,1,1,2,2,2,,,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,34,7,,,2,2,2,2018
"14731327174",17,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,1686,100,0,0,0,1,1,2,2,1,"1",1,1,2,2,34,19,18,17,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,"",1,2,1,2,17733200,,,,2,1,1,2,2,1,2,"",1,15196219,93,7,93,26,5,0,13,0,3,34,19,12,17,2,1,1,1,2,2,,,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,34,19,,,2,2,1,2016
"14744445176",17,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,10283,100,0,0,0,1,1,2,1,1,"3",2,,,2,34,16,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,"",1,1,1,2,9064732,,,,1,2,2,2,2,2,2,"",2,7352993,,,,2,17,0,17,0,11,34,16,9,8,2,1,2,2,2,2,,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,34,16,,,2,1,2,2017
"14798092139",23,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,2,,,,,,1,1,1,2,2,"2",2,,,2,34,9,3,3,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,,,,,,,,"",2,2,2,2,6164303,,,,2,2,2,2,2,2,2,"",2,5508243,,,,4,0,0,0,0,0,34,9,3,3,2,1,1,2,2,2,,,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,34,9,,,2,2,1,2016
"14820508182",17,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,2,,,,,,1,1,2,1,2,"2",1,1,2,2,34,26,3,9,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,"",1,2,1,2,7512355,,,,1,1,1,2,2,2,2,"",2,6596333,,,,9,1,0,0,0,0,34,26,3,9,2,1,1,2,2,2,,,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,34,26,,,2,2,1,2017
"14856817092",9,"H","Transporte y almacenamiento",5,"Servicios",4,"Mediana Empresa B",3,1,1,6.017291066282421,2,,,,,,1,1,2,2,1,"2",2,,,2,34,3,4,3,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,,,,,,,,"",2,2,1,2,2580289,,,,2,2,1,2,2,2,2,"",2,1384432,,,,6,1,0,0,0,0,34,3,4,3,2,1,1,1,2,2,,,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,34,3,,,2,2,1,2017
"14870707178",17,"P","Enseñanza",5,"Servicios",4,"Mediana Empresa B",3,1,1,2.571857474282075,1,150000,73,0,2,25,1,1,2,2,1,"3",1,2,1,2,34,98,31,95,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,"",2,2,1,2,2639703,,,,1,2,2,1,2,2,2,"",1,611603,36,0,100,230,2,0,0,0,0,34,98,31,95,1,1,2,1,1,2,,,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,34,98,1,0,2,2,1,2017
"44385892010",1,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,14846,100,0,0,0,1,1,2,2,1,"3",1,1,1,2,34,15,5,13,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,,,,,,,,"",2,1,1,1,6499290,100,100,0,2,2,2,1,2,2,2,"",1,5944547,20,25,75,18,1,0,0,0,0,34,15,4,9,2,1,1,2,2,2,,,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,2,2,34,15,,,2,2,1,2016
"13601920012",1,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,2,,,,,,1,1,1,2,2,"1",2,,,2,35,22,10,5,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,"DOCUMENTOS ELECTRONICOS",2,2,2,2,7617799,,,,1,2,1,2,2,2,2,"",1,6293886,50,5,95,10,0,0,1,7,1,35,22,10,5,1,1,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,35,22,,,2,2,1,2018
"13601920012",1,"C","Industrias manufactureras",1,"Manufactura",5,"Grande Empresa",1,2,1,1,1,2763,20,0,80,0,1,1,2,1,2,"2",2,,,2,35,23,14,4,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,"",2,2,2,2,7938735,,,,2,2,2,2,2,2,1,"NO ESTAN INTERESAOS EN VENTAS POR INTENET",2,6731188,,,,9,0,0,4,6,1,35,23,14,4,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,35,23,,,2,2,1,2017
"13608941031",17,"M","Actividades profesionales, científicas y técnicas",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,1881,100,0,0,0,1,1,2,1,2,"3",1,1,2,2,35,9,7,8,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,,,,,,,,"",2,2,1,2,5873448,,,,1,2,2,2,2,2,2,"",2,4915795,,,,5,4,0,0,0,3,35,9,7,8,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,35,9,,,2,2,1,2017
"13642040060",6,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",4,"Mediana Empresa B",2,1,1,1,1,8500,100,0,0,0,1,1,2,2,1,"2",2,,,2,35,20,21,10,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,"",2,2,1,2,4982493,,,,1,1,1,2,2,2,2,"",2,3892862,,,,18,6,0,0,1,6,35,20,21,10,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,35,20,0,1,1,1,2,2016
"13651835075",7,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,2,,,,,,1,1,2,2,1,"3",2,,,1,35,52,3,5,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,,,,,,,,"",2,2,2,2,7496200,,,,1,2,2,2,2,2,2,"",2,6903313,,,,28,2,0,0,0,0,35,52,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,35,52,,,2,2,1,2018
"13655736071",7,"C","Industrias manufactureras",1,"Manufactura",4,"Mediana Empresa B",1,1,1,19.86548222,1,1821,88,0,0,12,1,1,2,2,1,"2",2,,,2,35,6,12,6,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,2,2,"",1,2,1,1,4400184,14,100,0,2,2,1,2,2,2,2,"",1,3559463,7,100,0,11,6,0,2,0,0,35,6,12,6,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,35,6,1,0,1,2,2,2016
"13693751092",18,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,10989,0,0,0,100,1,1,2,2,1,"4",1,2,1,2,35,12,21,12,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,"E-MAIL",1,1,1,2,10395930,,,,2,1,1,2,2,1,2,"",2,10476905,,,,11,4,0,18,0,1,35,12,7,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,35,12,,,2,2,1,2018
"13705262092",9,"Q","Actividades de atención de la salud humana y de asistencia social",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,312365,100,0,0,0,1,1,2,2,1,"3",1,2,1,2,35,117,35,117,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,,,,,,,,"",2,2,1,2,,,,,1,2,2,1,2,1,2,"",2,,,,,100,42,0,20,4,0,35,117,35,117,1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,1,1,35,117,3,0,2,2,2,2018
"13705731092",9,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,16860,1,0,0,99,1,1,2,2,1,"3",1,1,2,2,35,16,6,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,"",2,2,1,1,7052903,20,100,0,2,2,2,2,2,2,2,"",1,5002849,60,20,80,19,5,0,8,3,0,35,16,8,16,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,35,16,1,0,2,2,1,2017
"13705731092",9,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,10194,0,0,0,100,1,1,2,2,1,"4",1,1,2,1,35,12,6,6,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,"",2,1,1,2,7321259,,,,2,2,2,2,2,2,2,"",2,6161472,,,,18,1,0,13,0,2,35,12,9,7,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,35,12,1,0,2,2,1,2016
"13706512092",17,"H","Transporte y almacenamiento",5,"Servicios",5,"Grande Empresa",3,2,1,1,1,27687,100,0,0,0,1,1,2,2,1,"2",1,2,1,2,35,67,35,67,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"",1,1,1,1,99733808,40,100,,2,1,1,2,2,2,2,"",1,98397034,55,100,0,50,6,0,20,3,10,35,67,35,67,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,2,35,67,,,2,2,1,2018
"13706539098",17,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,314960,100,0,0,0,1,1,2,2,1,"4",1,2,1,2,35,16,35,16,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,"",1,1,1,2,53434513,,,,1,2,2,1,2,2,2,"",2,44436755,,,,4,47,0,25,0,0,35,16,35,16,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,35,16,,,2,2,1,2016
"13706907097",9,"G","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas",3,"Comercio",5,"Grande Empresa",2,2,1,1,1,25099,100,0,0,0,1,1,1,2,1,"2",1,1,2,2,35,20,30,20,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,"",2,2,1,2,6062554,,,,1,2,2,2,2,2,2,"",2,4660658,,,,25,20,0,0,0,5,35,20,35,20,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,35,20,1,0,2,2,1,2017
"13709238099",9,"P","Enseñanza",5,"Servicios",4,"Mediana Empresa B",3,1,1,5.03824091778203,1,9544,100,0,0,0,1,1,2,2,1,"4",2,,,2,35,73,32,73,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,"",2,2,1,2,,,,,1,2,2,2,2,2,2,"",2,487407,,,,28,76,0,0,0,1,35,73,31,73,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,35,73,,,2,2,1,2018
